1422555522,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555522,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555522,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555522,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555522,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555523,s1-eth1,1251122.00,28186.00,1279308.00,28186,1251122,831.00,427.00,1258.00,427,831,0.00,0.00,0,0
1422555523,s1-eth2,28186.00,1251122.00,1279308.00,1251122,28186,427.00,831.00,1258.00,831,427,0.00,0.00,0,0
1422555523,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555523,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1422555523,total,1279844.00,1279844.00,2559688.00,1279844,1279844,1264.00,1264.00,2528.00,1264,1264,0.00,0.00,0,0
1422555524,s1-eth1,1251198.00,27918.00,1279116.00,27918,1251198,831.00,423.00,1254.00,423,831,0.00,0.00,0,0
1422555524,s1-eth2,27918.00,1251198.00,1279116.00,1251198,27918,423.00,831.00,1254.00,831,423,0.00,0.00,0,0
1422555524,eth0,0.00,60.00,60.00,60,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1422555524,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1422555524,total,1279404.00,1279464.00,2558868.00,1279464,1279404,1257.00,1258.00,2515.00,1258,1257,0.00,0.00,0,0
1422555525,s1-eth1,1249538.00,27918.00,1277456.00,27918,1249538,829.00,423.00,1252.00,423,829,0.00,0.00,0,0
1422555525,s1-eth2,27852.00,1249538.00,1277390.00,1249538,27852,422.00,829.00,1251.00,829,422,0.00,0.00,0,0
1422555525,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555525,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555525,total,1277390.00,1277456.00,2554846.00,1277456,1277390,1251.00,1252.00,2503.00,1252,1251,0.00,0.00,0,0
1422555526,s1-eth1,1232122.00,27588.00,1259710.00,27588,1232122,817.00,418.00,1235.00,418,817,0.00,0.00,0,0
1422555526,s1-eth2,27588.00,1233636.00,1261224.00,1233636,27588,418.00,818.00,1236.00,818,418,0.00,0.00,0,0
1422555526,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555526,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555526,total,1259710.00,1261224.00,2520934.00,1261224,1259710,1235.00,1236.00,2471.00,1236,1235,0.00,0.00,0,0
1422555527,s1-eth1,1250360.00,27658.00,1278018.00,27658,1250360,830.00,419.00,1249.00,419,830,0.00,0.00,0,0
1422555527,s1-eth2,27658.00,1250360.00,1278018.00,1250360,27658,419.00,830.00,1249.00,830,419,0.00,0.00,0,0
1422555527,eth0,0.00,142.00,142.00,142,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1422555527,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1422555527,total,1278554.00,1278696.00,2557250.00,1278696,1278554,1255.00,1256.00,2511.00,1256,1255,0.00,0.00,0,0
1422555528,s1-eth1,1251108.00,28008.00,1279116.00,28008,1251108,830.00,424.00,1254.00,424,830,0.00,0.00,0,0
1422555528,s1-eth2,28008.00,1251108.00,1279116.00,1251108,28008,424.00,830.00,1254.00,830,424,0.00,0.00,0,0
1422555528,eth0,0.00,434.00,434.00,434,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1422555528,lo,288.00,288.00,576.00,288,288,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1422555528,total,1279404.00,1279838.00,2559242.00,1279838,1279404,1257.00,1261.00,2518.00,1261,1257,0.00,0.00,0,0
1422555529,s1-eth1,1251174.00,28512.00,1279686.00,28512,1251174,831.00,432.00,1263.00,432,831,0.00,0.00,0,0
1422555529,s1-eth2,28512.00,1251174.00,1279686.00,1251174,28512,432.00,831.00,1263.00,831,432,0.00,0.00,0,0
1422555529,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555529,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555529,total,1279686.00,1279686.00,2559372.00,1279686,1279686,1263.00,1263.00,2526.00,1263,1263,0.00,0.00,0,0
1422555530,s1-eth1,1250986.00,28908.00,1279894.00,28908,1250986,829.00,438.00,1267.00,438,829,0.00,0.00,0,0
1422555530,s1-eth2,28908.00,1250986.00,1279894.00,1250986,28908,438.00,829.00,1267.00,829,438,0.00,0.00,0,0
1422555530,eth0,0.00,114.00,114.00,114,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1422555530,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555530,total,1279894.00,1280008.00,2559902.00,1280008,1279894,1267.00,1268.00,2535.00,1268,1267,0.00,0.00,0,0
1422555531,s1-eth1,1250980.00,27328.00,1278308.00,27328,1250980,828.00,414.00,1242.00,414,828,0.00,0.00,0,0
1422555531,s1-eth2,27394.00,1250980.00,1278374.00,1250980,27394,415.00,828.00,1243.00,828,415,0.00,0.00,0,0
1422555531,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555531,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1422555531,total,1278910.00,1278844.00,2557754.00,1278844,1278910,1249.00,1248.00,2497.00,1248,1249,0.00,0.00,0,0
1422555532,s1-eth1,1250102.00,27324.00,1277426.00,27324,1250102,827.00,414.00,1241.00,414,827,0.00,0.00,0,0
1422555532,s1-eth2,27258.00,1250102.00,1277360.00,1250102,27258,413.00,827.00,1240.00,827,413,0.00,0.00,0,0
1422555532,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555532,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555532,total,1277360.00,1277426.00,2554786.00,1277426,1277360,1240.00,1241.00,2481.00,1241,1240,0.00,0.00,0,0
1422555533,s1-eth1,1250224.00,27324.00,1277548.00,27324,1250224,828.00,414.00,1242.00,414,828,0.00,0.00,0,0
1422555533,s1-eth2,27390.00,1250224.00,1277614.00,1250224,27390,415.00,828.00,1243.00,828,415,0.00,0.00,0,0
1422555533,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555533,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555533,total,1277614.00,1277548.00,2555162.00,1277548,1277614,1243.00,1242.00,2485.00,1242,1243,0.00,0.00,0,0
1422555534,s1-eth1,1251172.88,27362.64,1278535.50,27390,1252424,827.17,414.59,1241.76,415,828,0.00,0.00,0,0
1422555534,s1-eth2,27296.70,1251172.88,1278469.62,1252424,27324,413.59,827.17,1240.76,828,414,0.00,0.00,0,0
1422555534,eth0,0.00,141.86,141.86,142,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1422555534,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422555534,total,1278469.62,1278677.38,2557147.00,1279956,1279748,1240.76,1242.76,2483.52,1244,1242,0.00,0.00,0,0
1422555535,s1-eth1,1233392.00,26994.00,1260386.00,26994,1233392,816.00,409.00,1225.00,409,816,0.00,0.00,0,0
1422555535,s1-eth2,27060.00,1234906.00,1261966.00,1234906,27060,410.00,817.00,1227.00,817,410,0.00,0.00,0,0
1422555535,eth0,0.00,206.00,206.00,206,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
