1422558095,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558095,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558096,s1-eth1,1832672.00,41010.00,1873682.00,41010,1832672,1216.00,621.00,1837.00,621,1216,0.00,0.00,0,0
1422558096,s1-eth2,39096.00,1791794.00,1830890.00,1791794,39096,592.00,1189.00,1781.00,1189,592,0.00,0.00,0,0
1422558096,s2-eth1,1784224.00,41604.00,1825828.00,41604,1784224,1184.00,630.00,1814.00,630,1184,0.00,0.00,0,0
1422558096,s2-eth2,41010.00,1832672.00,1873682.00,1832672,41010,621.00,1216.00,1837.00,1216,621,0.00,0.00,0,0
1422558096,s3-eth1,1722150.00,40350.00,1762500.00,40350,1722150,1143.00,611.00,1754.00,611,1143,0.00,0.00,0,0
1422558096,s3-eth2,41604.00,1784224.00,1825828.00,1784224,41604,630.00,1184.00,1814.00,1184,630,0.00,0.00,0,0
1422558096,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1422558096,lo,864.00,864.00,1728.00,864,864,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1422558096,total,5461620.00,5532518.00,10994138.00,5532518,5461620,5395.00,5460.00,10855.00,5460,5395,0.00,0.00,0,0
1422558097,s1-eth1,3017596.00,66924.00,3084520.00,66924,3017596,1998.00,1014.00,3012.00,1014,1998,0.00,0.00,0,0
1422558097,s1-eth2,68838.00,3081184.00,3150022.00,3081184,68838,1043.00,2040.00,3083.00,2040,1043,0.00,0.00,0,0
1422558097,s2-eth1,3011540.00,67320.00,3078860.00,67320,3011540,1994.00,1020.00,3014.00,1020,1994,0.00,0.00,0,0
1422558097,s2-eth2,66924.00,3017596.00,3084520.00,3017596,66924,1014.00,1998.00,3012.00,1998,1014,0.00,0.00,0,0
1422558097,s3-eth1,3073614.00,68772.00,3142386.00,68772,3073614,2035.00,1042.00,3077.00,1042,2035,0.00,0.00,0,0
1422558097,s3-eth2,67320.00,3011540.00,3078860.00,3011540,67320,1020.00,1994.00,3014.00,1994,1020,0.00,0.00,0,0
1422558097,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
