5664
20150209130901,10.0.0.3,42114,10.0.0.4,5001,3,0.0-1.0,524288,4194304
20150209130902,10.0.0.3,42114,10.0.0.4,5001,3,1.0-2.0,262144,2097152
20150209130903,10.0.0.3,42114,10.0.0.4,5001,3,2.0-3.0,393216,3145728
20150209130904,10.0.0.3,42114,10.0.0.4,5001,3,3.0-4.0,393216,3145728
20150209130905,10.0.0.3,42114,10.0.0.4,5001,3,4.0-5.0,393216,3145728
20150209130906,10.0.0.3,42114,10.0.0.4,5001,3,5.0-6.0,393216,3145728
20150209130907,10.0.0.3,42114,10.0.0.4,5001,3,6.0-7.0,524288,4194304
20150209130908,10.0.0.3,42114,10.0.0.4,5001,3,7.0-8.0,393216,3145728
20150209130909,10.0.0.3,42114,10.0.0.4,5001,3,8.0-9.0,393216,3145728
20150209130910,10.0.0.3,42114,10.0.0.4,5001,3,9.0-10.0,524288,4194304
20150209130911,10.0.0.3,42114,10.0.0.4,5001,3,10.0-11.0,393216,3145728
20150209130912,10.0.0.3,42114,10.0.0.4,5001,3,11.0-12.0,524288,4194304
20150209130913,10.0.0.3,42114,10.0.0.4,5001,3,12.0-13.0,524288,4194304
20150209130914,10.0.0.3,42114,10.0.0.4,5001,3,13.0-14.0,524288,4194304
20150209130915,10.0.0.3,42114,10.0.0.4,5001,3,14.0-15.0,524288,4194304
20150209130916,10.0.0.3,42114,10.0.0.4,5001,3,15.0-16.0,524288,4194304
20150209130917,10.0.0.3,42114,10.0.0.4,5001,3,16.0-17.0,524288,4194304
20150209130918,10.0.0.3,42114,10.0.0.4,5001,3,17.0-18.0,393216,3145728
20150209130919,10.0.0.3,42114,10.0.0.4,5001,3,18.0-19.0,524288,4194304
20150209130920,10.0.0.3,42114,10.0.0.4,5001,3,19.0-20.0,524288,4194304
20150209130921,10.0.0.3,42114,10.0.0.4,5001,3,20.0-21.0,524288,4194304
20150209130922,10.0.0.3,42114,10.0.0.4,5001,3,21.0-22.0,524288,4194304
20150209130923,10.0.0.3,42114,10.0.0.4,5001,3,22.0-23.0,524288,4194304
20150209130924,10.0.0.3,42114,10.0.0.4,5001,3,23.0-24.0,524288,4194304
20150209130925,10.0.0.3,42114,10.0.0.4,5001,3,24.0-25.0,524288,4194304
20150209130926,10.0.0.3,42114,10.0.0.4,5001,3,25.0-26.0,524288,4194304
20150209130927,10.0.0.3,42114,10.0.0.4,5001,3,26.0-27.0,524288,4194304
20150209130928,10.0.0.3,42114,10.0.0.4,5001,3,27.0-28.0,524288,4194304
20150209130929,10.0.0.3,42114,10.0.0.4,5001,3,28.0-29.0,393216,3145728
20150209130930,10.0.0.3,42114,10.0.0.4,5001,3,29.0-30.0,524288,4194304
20150209130930,10.0.0.3,42114,10.0.0.4,5001,3,0.0-30.3,14417920,3802078
