1423516140,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516140,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516141,s1-eth1,1251926.00,28776.00,1280702.00,28776,1251926,831.00,436.00,1267.00,436,831,0.00,0.00,0,0
1423516141,s1-eth3,18282.00,809594.00,827876.00,809594,18282,277.00,537.00,814.00,537,277,0.00,0.00,0,0
1423516141,s1-eth2,10494.00,468070.00,478564.00,468070,10494,159.00,311.00,470.00,311,159,0.00,0.00,0,0
1423516141,s2-eth1,809594.00,18282.00,827876.00,18282,809594,537.00,277.00,814.00,277,537,0.00,0.00,0,0
1423516141,s2-eth3,9240.00,411234.00,420474.00,411234,9240,140.00,273.00,413.00,273,140,0.00,0.00,0,0
1423516141,s2-eth2,8976.00,398360.00,407336.00,398360,8976,136.00,264.00,400.00,264,136,0.00,0.00,0,0
1423516141,s3-eth1,411234.00,9240.00,420474.00,9240,411234,273.00,140.00,413.00,140,273,0.00,0.00,0,0
1423516141,s3-eth2,9240.00,411234.00,420474.00,411234,9240,140.00,273.00,413.00,273,140,0.00,0.00,0,0
1423516141,eth0,206.00,500.00,706.00,500,206,2.00,5.00,7.00,5,2,0.00,0.00,0,0
1423516141,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516141,total,2529192.00,2555290.00,5084482.00,2555290,2529192,2495.00,2516.00,5011.00,2516,2495,0.00,0.00,0,0
1423516142,s1-eth1,1250446.00,28248.00,1278694.00,28248,1250446,831.00,428.00,1259.00,428,831,0.00,0.00,0,0
1423516142,s1-eth3,17688.00,792278.00,809966.00,792278,17688,268.00,527.00,795.00,527,268,0.00,0.00,0,0
1423516142,s1-eth2,10650.00,472612.00,483262.00,472612,10650,161.00,314.00,475.00,314,161,0.00,0.00,0,0
1423516142,s2-eth1,792278.00,17688.00,809966.00,17688,792278,527.00,268.00,795.00,268,527,0.00,0.00,0,0
1423516142,s2-eth3,8802.00,394580.00,403382.00,394580,8802,133.00,262.00,395.00,262,133,0.00,0.00,0,0
1423516142,s2-eth2,8976.00,397698.00,406674.00,397698,8976,136.00,265.00,401.00,265,136,0.00,0.00,0,0
1423516142,s3-eth1,394580.00,8802.00,403382.00,8802,394580,262.00,133.00,395.00,133,262,0.00,0.00,0,0
1423516142,s3-eth2,8802.00,394580.00,403382.00,394580,8802,133.00,262.00,395.00,262,133,0.00,0.00,0,0
1423516142,eth0,206.00,268.00,474.00,268,206,2.00,3.00,5.00,3,2,0.00,0.00,0,0
1423516142,lo,864.00,864.00,1728.00,864,864,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1423516142,total,2493292.00,2507618.00,5000910.00,2507618,2493292,2462.00,2471.00,4933.00,2471,2462,0.00,0.00,0,0
1423516143,s1-eth1,1250356.00,28512.00,1278868.00,28512,1250356,830.00,432.00,1262.00,432,830,0.00,0.00,0,0
1423516143,s1-eth3,18154.00,805814.00,823968.00,805814,18154,275.00,535.00,810.00,535,275,0.00,0.00,0,0
1423516143,s1-eth2,10362.00,470350.00,480712.00,470350,10362,157.00,313.00,470.00,313,157,0.00,0.00,0,0
1423516143,s2-eth1,805814.00,18154.00,823968.00,18154,805814,535.00,275.00,810.00,275,535,0.00,0.00,0,0
1423516143,s2-eth3,8782.00,383982.00,392764.00,383982,8782,133.00,255.00,388.00,255,133,0.00,0.00,0,0
1423516143,s2-eth2,9508.00,421832.00,431340.00,421832,9508,144.00,280.00,424.00,280,144,0.00,0.00,0,0
1423516143,s3-eth1,383982.00,8782.00,392764.00,8782,383982,255.00,133.00,388.00,133,255,0.00,0.00,0,0
1423516143,s3-eth2,8782.00,383982.00,392764.00,383982,8782,133.00,255.00,388.00,255,133,0.00,0.00,0,0
1423516143,eth0,146.00,66.00,212.00,66,146,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1423516143,lo,804.00,804.00,1608.00,804,804,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1423516143,total,2496690.00,2522278.00,5018968.00,2522278,2496690,2472.00,2488.00,4960.00,2488,2472,0.00,0.00,0,0
1423516144,s1-eth1,1251286.00,28252.00,1279538.00,28252,1251286,833.00,428.00,1261.00,428,833,0.00,0.00,0,0
1423516144,s1-eth3,18394.00,825720.00,844114.00,825720,18394,279.00,552.00,831.00,552,279,0.00,0.00,0,0
1423516144,s1-eth2,10326.00,447678.00,458004.00,447678,10326,157.00,299.00,456.00,299,157,0.00,0.00,0,0
1423516144,s2-eth1,825720.00,18394.00,844114.00,18394,825720,552.00,279.00,831.00,279,552,0.00,0.00,0,0
1423516144,s2-eth3,9554.00,428042.00,437596.00,428042,9554,145.00,287.00,432.00,287,145,0.00,0.00,0,0
1423516144,s2-eth2,9224.00,397762.00,406986.00,397762,9224,140.00,267.00,407.00,267,140,0.00,0.00,0,0
1423516144,s3-eth1,428042.00,9554.00,437596.00,9554,428042,287.00,145.00,432.00,145,287,0.00,0.00,0,0
1423516144,s3-eth2,9554.00,428042.00,437596.00,428042,9554,145.00,287.00,432.00,287,145,0.00,0.00,0,0
1423516144,eth0,206.00,126.00,332.00,126,206,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1423516144,lo,7212.00,7212.00,14424.00,7212,7212,74.00,74.00,148.00,74,74,0.00,0.00,0,0
1423516144,total,2569518.00,2590782.00,5160300.00,2590782,2569518,2614.00,2620.00,5234.00,2620,2614,0.00,0.00,0,0
1423516145,s1-eth1,1249924.12,28747.25,1278671.38,28776,1251174,830.17,435.56,1265.73,436,831,0.00,0.00,0,0
1423516145,s1-eth3,18725.28,854921.12,873646.38,855776,18744,283.72,567.43,851.15,568,284,0.00,0.00,0,0
1423516145,s1-eth2,10087.91,484935.06,495023.00,485420,10098,152.85,321.68,474.53,322,153,0.00,0.00,0,0
1423516145,s2-eth1,854921.12,18725.28,873646.38,18744,855776,567.43,283.72,851.15,284,568,0.00,0.00,0,0
1423516145,s2-eth3,8439.56,395698.31,404137.88,396094,8448,127.87,262.74,390.61,263,128,0.00,0.00,0,0
1423516145,s2-eth2,10219.78,481910.09,492129.88,482392,10230,154.85,319.68,474.53,320,155,0.00,0.00,0,0
1423516145,s3-eth1,395698.31,8439.56,404137.88,8448,396094,262.74,127.87,390.61,128,263,0.00,0.00,0,0
1423516145,s3-eth2,8439.56,397210.81,405650.38,397608,8448,127.87,263.74,391.61,264,128,0.00,0.00,0,0
1423516145,eth0,145.85,65.93,211.79,66,146,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1423516145,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516145,total,2556601.50,2670653.50,5227255.00,2673324,2559158,2508.49,2583.42,5091.91,2586,2511,0.00,0.00,0,0
1423516146,s1-eth1,1250234.00,37878.00,1288112.00,37878,1250234,829.00,519.00,1348.00,519,829,0.00,0.00,0,0
1423516146,s1-eth3,24938.00,897228.00,922166.00,897228,24938,349.00,594.00,943.00,594,349,0.00,0.00,0,0
1423516146,s1-eth2,12874.00,380954.00,393828.00,380954,12874,169.00,253.00,422.00,253,169,0.00,0.00,0,0
1423516146,s2-eth1,897228.00,24938.00,922166.00,24938,897228,594.00,349.00,943.00,349,594,0.00,0.00,0,0
1423516146,s2-eth3,11880.00,526298.00,538178.00,526298,11880,180.00,349.00,529.00,349,180,0.00,0.00,0,0
1423516146,s2-eth2,13124.00,348220.00,361344.00,348220,13124,170.00,230.00,400.00,230,170,0.00,0.00,0,0
1423516146,s3-eth1,526298.00,11880.00,538178.00,11880,526298,349.00,180.00,529.00,180,349,0.00,0.00,0,0
1423516146,s3-eth2,11880.00,524784.00,536664.00,524784,11880,180.00,348.00,528.00,348,180,0.00,0.00,0,0
1423516146,eth0,206.00,126.00,332.00,126,206,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1423516146,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1423516146,total,2748662.00,2752306.00,5500968.00,2752306,2748662,2822.00,2824.00,5646.00,2824,2822,0.00,0.00,0,0
1423516147,s1-eth1,1250564.00,37596.00,1288160.00,37596,1250564,826.00,534.00,1360.00,534,826,0.00,0.00,0,0
1423516147,s1-eth3,22612.00,828158.00,850770.00,828158,22612,328.00,547.00,875.00,547,328,0.00,0.00,0,0
1423516147,s1-eth2,15120.00,407336.00,422456.00,407336,15120,208.00,270.00,478.00,270,208,0.00,0.00,0,0
1423516147,s2-eth1,828158.00,22612.00,850770.00,22612,828158,547.00,328.00,875.00,328,547,0.00,0.00,0,0
1423516147,s2-eth3,13042.00,373958.00,387000.00,373958,13042,183.00,247.00,430.00,247,183,0.00,0.00,0,0
1423516147,s2-eth2,9640.00,454200.00,463840.00,454200,9640,146.00,300.00,446.00,300,146,0.00,0.00,0,0
1423516147,s3-eth1,373958.00,13042.00,387000.00,13042,373958,247.00,183.00,430.00,183,247,0.00,0.00,0,0
1423516147,s3-eth2,12976.00,373958.00,386934.00,373958,12976,182.00,247.00,429.00,247,182,0.00,0.00,0,0
1423516147,eth0,146.00,66.00,212.00,66,146,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1423516147,lo,803.20,803.20,1606.39,804,804,8.99,8.99,17.98,9,9,0.00,0.00,0,0
1423516147,total,2524495.50,2509220.75,5033716.50,2511730,2527020,2674.33,2663.34,5337.66,2666,2677,0.00,0.00,0,0
1423516148,s1-eth1,1251037.00,27498.50,1278535.50,27526,1252288,829.17,416.58,1245.75,417,830,0.00,0.00,0,0
1423516148,s1-eth3,19652.35,921244.75,940897.12,922166,19672,297.70,610.39,908.09,611,298,0.00,0.00,0,0
1423516148,s1-eth2,7990.01,366022.00,374012.00,366388,7998,120.88,241.76,362.64,242,121,0.00,0.00,0,0
1423516148,s2-eth1,921244.75,19652.35,940897.12,19672,922166,610.39,297.70,908.09,298,611,0.00,0.00,0,0
