5133
20150209130823,10.0.0.2,39487,10.0.0.3,5001,3,0.0-1.0,655360,5242880
20150209130824,10.0.0.2,39487,10.0.0.3,5001,3,1.0-2.0,524288,4194304
20150209130825,10.0.0.2,39487,10.0.0.3,5001,3,2.0-3.0,524288,4194304
20150209130826,10.0.0.2,39487,10.0.0.3,5001,3,3.0-4.0,524288,4194304
20150209130827,10.0.0.2,39487,10.0.0.3,5001,3,4.0-5.0,524288,4194304
20150209130828,10.0.0.2,39487,10.0.0.3,5001,3,5.0-6.0,655360,5242880
20150209130829,10.0.0.2,39487,10.0.0.3,5001,3,6.0-7.0,655360,5242880
20150209130830,10.0.0.2,39487,10.0.0.3,5001,3,7.0-8.0,524288,4194304
20150209130831,10.0.0.2,39487,10.0.0.3,5001,3,8.0-9.0,524288,4194304
20150209130832,10.0.0.2,39487,10.0.0.3,5001,3,9.0-10.0,524288,4194304
20150209130833,10.0.0.2,39487,10.0.0.3,5001,3,10.0-11.0,524288,4194304
20150209130834,10.0.0.2,39487,10.0.0.3,5001,3,11.0-12.0,655360,5242880
20150209130835,10.0.0.2,39487,10.0.0.3,5001,3,12.0-13.0,524288,4194304
20150209130836,10.0.0.2,39487,10.0.0.3,5001,3,13.0-14.0,524288,4194304
20150209130837,10.0.0.2,39487,10.0.0.3,5001,3,14.0-15.0,524288,4194304
20150209130838,10.0.0.2,39487,10.0.0.3,5001,3,15.0-16.0,393216,3145728
20150209130839,10.0.0.2,39487,10.0.0.3,5001,3,16.0-17.0,655360,5242880
20150209130840,10.0.0.2,39487,10.0.0.3,5001,3,17.0-18.0,655360,5242880
20150209130841,10.0.0.2,39487,10.0.0.3,5001,3,18.0-19.0,524288,4194304
20150209130842,10.0.0.2,39487,10.0.0.3,5001,3,19.0-20.0,393216,3145728
20150209130843,10.0.0.2,39487,10.0.0.3,5001,3,20.0-21.0,524288,4194304
20150209130844,10.0.0.2,39487,10.0.0.3,5001,3,21.0-22.0,655360,5242880
20150209130845,10.0.0.2,39487,10.0.0.3,5001,3,22.0-23.0,524288,4194304
20150209130846,10.0.0.2,39487,10.0.0.3,5001,3,23.0-24.0,524288,4194304
20150209130847,10.0.0.2,39487,10.0.0.3,5001,3,24.0-25.0,524288,4194304
20150209130848,10.0.0.2,39487,10.0.0.3,5001,3,25.0-26.0,655360,5242880
20150209130849,10.0.0.2,39487,10.0.0.3,5001,3,26.0-27.0,524288,4194304
20150209130850,10.0.0.2,39487,10.0.0.3,5001,3,27.0-28.0,655360,5242880
20150209130851,10.0.0.2,39487,10.0.0.3,5001,3,28.0-29.0,524288,4194304
20150209130852,10.0.0.2,39487,10.0.0.3,5001,3,29.0-30.0,524288,4194304
20150209130852,10.0.0.2,39487,10.0.0.3,5001,3,0.0-30.3,16777216,4425499
